p1,p2,p3,p4,p5,p6,p7,p8,CHANGE_DIAGN,FIN,DELETE,RELEASE,CODE_OK,CODE_NOK,BILLED,case_id,formula
0.00116652250289917,0.9988334774971008,0.0013654828071594238,0.9986345171928406,0.9988434314727783,0.0011565947206690907,0.998842179775238,0.0011578492121770978,650246.0625,4355897.0,2623446.5,87745.1953125,367662.96875,8450896.0,3276479.25,AAEE,0+p2*(0)/(1.001-p4)+p5*(0+0+p7*0+p8*0+BILLED)+p6*0
0.0014397501945495605,0.9985602498054504,0.0013654828071594238,0.9986345171928406,0.9988434314727783,0.0011565947206690907,0.998842179775238,0.0011578492121770978,5579651.0,4547433.5,4136321.0,87745.1953125,405750.0,10891556.0,3126171.5,AAWD,0+p2*(0)/(1.001-p4)+p5*(0+0+p7*0+p8*0+BILLED)+p6*0
0.00116652250289917,0.9988334774971008,0.0013654828071594238,0.9986345171928406,0.9988434314727783,0.0011565947206690907,0.998842179775238,0.0011578492121770978,215827.453125,7183899.5,2843194.0,87745.1953125,405750.0,10299202.0,3476821.25,ACBE,0+p2*(0)/(1.001-p4)+p5*(0+0+p7*0+p8*0+BILLED)+p6*0
0.00116652250289917,0.9988334774971008,0.0013654828071594238,0.9986345171928406,0.9988434314727783,0.0011565947206690907,0.998842179775238,0.0011578492121770978,662017.8125,6661287.5,1508469.375,87745.1953125,354587.59375,10559768.0,3538586.5,AEID,0+p2*(0)/(1.001-p4)+p5*(0+0+p7*0+p8*0+BILLED)+p6*0
0.00116652250289917,0.9988334774971008,0.0013654828071594238,0.9986345171928406,0.9988434314727783,0.0011565947206690907,0.998842179775238,0.0011578492121770978,3294651.25,4078316.5,2809800.25,87745.1953125,367662.96875,11615852.0,3309415.5,AFWD,0+p2*(0)/(1.001-p4)+p5*(0+0+p7*0+p8*0+BILLED)+p6*0
0.0014712810516357422,0.9985287189483643,0.0013654828071594238,0.9986345171928406,0.9988434314727783,0.0011565947206690907,0.998842179775238,0.0011578492121770978,4090182.25,6187666.0,5199461.0,96784.1796875,447768.0,12623618.0,1551008.875,AGBE,0+p2*(0)/(1.001-p4)+p5*(0+0+p7*0+p8*0+BILLED)+p6*0
0.00116652250289917,0.9988334774971008,0.0013654828071594238,0.9986345171928406,0.9988434314727783,0.0011565947206690907,0.998842179775238,0.0011578492121770978,37680.50390625,7053433.0,2753147.75,87745.1953125,354587.59375,12372102.0,2917776.25,AJEE,0+p2*(0)/(1.001-p4)+p5*(0+0+p7*0+p8*0+BILLED)+p6*0
0.0012235045433044434,0.9987764954566956,0.0013654828071594238,0.9986345171928406,0.9988434314727783,0.0011565947206690907,0.998842179775238,0.0011578492121770978,3492609.0,4741293.0,1607471.25,239624.609375,405750.0,11336356.0,2650993.0,AKQD,0+p2*(0)/(1.001-p4)+p5*(0+0+p7*0+p8*0+BILLED)+p6*0
0.00116652250289917,0.9988334774971008,0.0013654828071594238,0.9986345171928406,0.9988434314727783,0.0011565947206690907,0.998842179775238,0.0011578492121770978,1966152.125,4374154.0,2653806.5,87745.1953125,447768.0,9681940.0,3410142.75,APYD,0+p2*(0)/(1.001-p4)+p5*(0+0+p7*0+p8*0+BILLED)+p6*0
0.00116652250289917,0.9988334774971008,0.0013654828071594238,0.9986345171928406,0.9988434314727783,0.0011565947206690907,0.998842179775238,0.0011578492121770978,721383.625,4508501.5,2977523.25,91596.1640625,447768.0,11015172.0,7331580.5,AQHE,0+p2*(0)/(1.001-p4)+p5*(0+0+p7*0+p8*0+BILLED)+p6*0
0.00116652250289917,0.9988334774971008,0.0013654828071594238,0.9986345171928406,0.9988434314727783,0.0011565947206690907,0.998842179775238,0.0011578492121770978,1142236.75,5750648.0,1652215.25,87745.1953125,354587.59375,10500082.0,1944290.25,ARFD,0+p2*(0)/(1.001-p4)+p5*(0+0+p7*0+p8*0+BILLED)+p6*0
