p1,p2,p3,p4,p5,p6,p7,p8,CHANGE_DIAGN,FIN,DELETE,RELEASE,CODE_OK,CODE_NOK,BILLED,case_id,formula
0.9988025426864624,0.0011974746594205499,0.9988269209861755,0.001173085649497807,0.9988434314727783,0.0011565947206690907,0.998842179775238,0.0011578492121770978,5597912.5,9109692.0,5980189.0,104013.671875,354587.59375,10968146.0,1597516.875,AABE,0+p2*(0)/(1.001-p4)+p5*(0+0+p7*0+p8*0+BILLED)+p6*0
0.00116652250289917,0.9988334774971008,0.0027912259101867676,0.9972087740898132,0.9988434314727783,0.0011565947206690907,0.998842179775238,0.0011578492121770978,343579.625,4362661.5,2770361.75,96784.1796875,409770.8125,6379524.5,3362140.5,AAEE,0+p2*(0)/(1.001-p4)+p6*0+p5*(0+RELEASE+p7*CODE_OK+p8*CODE_NOK+BILLED)
0.9987328052520752,0.00126720464322716,0.9987459778785706,0.0012540197931230068,0.9988129138946533,0.0011871063616126776,0.0033463239669799805,0.99665367603302,572015.5,3454186.25,2026995.5,1907626.5,437293.75,4601965.0,12068524.0,AAFD,0+p2*(0)/(1.001-p4)+p6*0+p5*(0+0+p7*0+p8*0+BILLED)
0.9988025426864624,0.0011974746594205499,0.9988417625427246,0.001158235245384276,0.9988434314727783,0.0011565947206690907,0.998842179775238,0.0011578492121770978,11370658.0,17854966.0,3960785.25,87745.1953125,367662.96875,16884220.0,1690175.75,AAJD,0+p2*(0)/(1.001-p4)+p5*(0+0+p7*0+p8*0+BILLED)+p6*0
0.9987763166427612,0.0012236667098477483,0.9988417625427246,0.001158235245384276,0.9988434314727783,0.0011565947206690907,0.998842179775238,0.0011578492121770978,4732548.0,9935168.0,2741227.75,87745.1953125,367662.96875,13468628.0,4240431.5,AAKD,0+p2*(0)/(1.001-p4)+p5*(0+0+p7*0+p8*0+BILLED)+p6*0
0.00116652250289917,0.9988334774971008,0.9988366365432739,0.001163351465947926,0.9988434314727783,0.0011565947206690907,0.998842179775238,0.0011578492121770978,30542.525390625,7985980.0,2121946.5,87745.1953125,389279.4375,11852372.0,2547387.75,AAMD,0+p2*(0)/(1.001-p4)+p5*(0+0+p8*CODE_NOK+p7*CODE_OK+BILLED)+p6*0
0.9987858533859253,0.0012141388142481446,0.9988367557525635,0.0011632328387349844,0.9988434314727783,0.0011565947206690907,0.998842179775238,0.0011578492121770978,565203.875,1936976.375,3076192.75,87745.1953125,367662.96875,1228429.625,10839530.0,AAME,0+p2*(0)/(1.001-p4)+p5*(0+0+p7*0+p8*0+BILLED)+p6*0
0.00116652250289917,0.9988334774971008,0.9988366365432739,0.001163351465947926,0.9988434314727783,0.0011565947206690907,0.998842179775238,0.0011578492121770978,208002.765625,3923137.5,8120560.5,87745.1953125,389279.4375,3687663.5,3771823.25,AAOD,0+p2*(0)/(1.001-p4)+p5*(0+0+p8*CODE_NOK+p7*CODE_OK+BILLED)+p6*0
0.9988025426864624,0.0011974746594205499,0.9988338351249695,0.0011661506723612547,0.998842716217041,0.0011572729563340545,0.998842179775238,0.0011578492121770978,278379.21875,823637.375,2286425.0,87745.1953125,367662.96875,787453.8125,12684910.0,AARD,0+p2*(0)/(1.001-p4)+p5*(0+0+p7*0+p8*0+BILLED)+p6*0
0.00116652250289917,0.9988334774971008,0.9988366365432739,0.001163351465947926,0.9988434314727783,0.0011565947206690907,0.998842179775238,0.0011578492121770978,14781.03125,7812881.0,1988562.25,87745.1953125,389279.4375,11993816.0,2093041.75,AAUD,0+p2*(0)/(1.001-p4)+p5*(0+0+p8*CODE_NOK+p7*CODE_OK+BILLED)+p6*0
